Timestamp,Hour,Prob_Severe,Prob_Very Poor,Prob_Poor,Prob_Moderate,Prob_Satisfactory,Prob_Good
31-07-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
31-07-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
31-07-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
31-07-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
31-07-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
31-07-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
31-07-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
31-07-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
31-07-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
31-07-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
31-07-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
31-07-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
31-07-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
31-07-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
31-07-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
31-07-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
31-07-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
01-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
01-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
01-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
01-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
01-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
01-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
01-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
01-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
01-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
01-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
01-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
01-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
01-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
01-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
01-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
01-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
01-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
01-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
01-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
01-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
01-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
01-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
01-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
01-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
02-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
02-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
02-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
02-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
02-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
02-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
02-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
02-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
02-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
02-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
02-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
02-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
02-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
02-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
02-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
02-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
02-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
02-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
02-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
02-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
02-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
02-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
02-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
02-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
03-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
03-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
03-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
03-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
03-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
03-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
03-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
03-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
03-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
03-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
03-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
03-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
03-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
03-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
03-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
03-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
03-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
03-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
03-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
03-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
03-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
03-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
03-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
03-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
04-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
04-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
04-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
04-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
04-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
04-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
04-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
04-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
04-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
04-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
04-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
04-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
04-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
04-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
04-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
04-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
04-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
04-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
04-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
04-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
04-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
04-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
04-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
04-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
05-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
05-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
05-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
05-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
05-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
05-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
05-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
05-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
05-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
05-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
05-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
05-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
05-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
05-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
05-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
05-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
05-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
05-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
05-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
05-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
05-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
05-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
05-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
05-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
06-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
06-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
06-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
06-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
06-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
06-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
06-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
06-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
06-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
06-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
06-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
06-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
06-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
06-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
06-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
06-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
06-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
06-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
06-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
06-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
06-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
06-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
06-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
06-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
07-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
07-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
07-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
07-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
07-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
07-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
07-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
07-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
07-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
07-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
07-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
07-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
07-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
07-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
07-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
07-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
07-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
07-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
07-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
07-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
07-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
07-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
07-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
07-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
08-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
08-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
08-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
08-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
08-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
08-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
08-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
08-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
08-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
08-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
08-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
08-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
08-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
08-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
08-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
08-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
08-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
08-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
08-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
08-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
08-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
08-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
08-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
08-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
09-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
09-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
09-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
09-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
09-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
09-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
09-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
09-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
09-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
09-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
09-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
09-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
09-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
09-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
09-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
09-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
09-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
09-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
09-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
09-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
09-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
09-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
09-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
09-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
10-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
10-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
10-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
10-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
10-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
10-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
10-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
10-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
10-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
10-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
10-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
10-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
10-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
10-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
10-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
10-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
10-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
10-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
10-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
10-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
10-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
10-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
10-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
10-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
11-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
11-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
11-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
11-08-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
11-08-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
11-08-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
11-08-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
11-08-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
11-08-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
11-08-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
11-08-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
11-08-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
11-08-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
11-08-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
11-08-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
11-08-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
11-08-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
11-08-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
11-08-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
11-08-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
11-08-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
11-08-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
11-08-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
11-08-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
12-08-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
12-08-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
12-08-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
